Data,ValorReal,ValorDolar
14/09/2012,"49,81","24,75"
17/09/2012,"49,47","24,38"
18/09/2012,"49,72","24,59"
19/09/2012,"49,86","24,64"
20/09/2012,"49,69","24,56"
21/09/2012,"48,77","24,1"
24/09/2012,"48,09","23,74"
25/09/2012,"47,78","23,55"
26/09/2012,"47,61","23,39"
27/09/2012,"47,12","23,2"
28/09/2012,"47,28","23,3"
01/10/2012,"46,99","23,18"
02/10/2012,"47,04","23,2"
03/10/2012,"47,41","23,45"
04/10/2012,"47,84","23,7"
05/10/2012,"48,95","24,11"
08/10/2012,"49,74","24,51"
09/10/2012,"49,79","24,45"
10/10/2012,"50,07","24,55"
11/10/2012,"50,88","24,95"
15/10/2012,"51,53","25,33"
16/10/2012,"51,9","25,49"
17/10/2012,"52,32","25,76"
18/10/2012,"52,26","25,77"
19/10/2012,"52,36","25,82"
22/10/2012,"52,33","25,85"
23/10/2012,"51,84","25,57"
24/10/2012,"52,36","25,83"
25/10/2012,"52,18","25,76"
26/10/2012,"51,51","25,41"
29/10/2012,"51,03","25,1"
30/10/2012,"51,18","25,2"
31/10/2012,"51,12","25,18"
01/11/2012,"50,82","25,01"
05/11/2012,"50,3","24,72"
06/11/2012,"50,41","24,78"
07/11/2012,"50,37","24,75"
08/11/2012,"49,73","24,35"
09/11/2012,"49,66","24,25"
12/11/2012,"49,73","24,24"
13/11/2012,"49,9","24,06"
14/11/2012,"50,25","24,31"
16/11/2012,"50,6","24,33"
19/11/2012,"50,75","24,41"
20/11/2012,"50,86","24,39"
21/11/2012,"50,65","24,19"
22/11/2012,"50,43","24,05"
23/11/2012,"50,46","24,23"
26/11/2012,"50,36","24,19"
27/11/2012,"50,02","24,03"
28/11/2012,"49,83","23,86"
29/11/2012,"49,46","23,57"
30/11/2012,"49,45","23,25"
03/12/2012,"49,49","23,36"
04/12/2012,"49,47","23,37"
05/12/2012,"49,36","23,52"
06/12/2012,"49,1","23,62"
07/12/2012,"48,74","23,36"
10/12/2012,"48,83","23,5"
11/12/2012,"48,72","23,42"
12/12/2012,"48,98","23,61"
13/12/2012,"48,82","23,45"
14/12/2012,"48,31","23,14"
17/12/2012,"48,6","23,19"
18/12/2012,"48,9","23,41"
19/12/2012,"48,92","23,62"
20/12/2012,"49,43","23,97"
21/12/2012,"49,14","23,7"
26/12/2012,"49,62","24,14"
27/12/2012,"49,45","24,19"
28/12/2012,"50,27","24,58"
02/01/2013,"49,4","24,15"
03/01/2013,"49,21","24,17"
04/01/2013,"49,31","24,2"
07/01/2013,"49,51","24,38"
08/01/2013,"49,21","24,12"
09/01/2013,"49,18","24,13"
10/01/2013,"49,84","24,55"
11/01/2013,"49,48","24,3"
14/01/2013,"49,19","24,21"
15/01/2013,"49,19","24,16"
16/01/2013,"48,85","23,9"
17/01/2013,"48,77","23,87"
18/01/2013,"48,6","23,77"
21/01/2013,"48,61","23,81"
22/01/2013,"48,35","23,66"
23/01/2013,"48,36","23,73"
24/01/2013,"48,33","23,8"
25/01/2013,"48,19","23,74"
28/01/2013,"48,02","23,99"
29/01/2013,"47,86","24,1"
30/01/2013,"48,01","24,13"
31/01/2013,"48,15","24,23"
01/02/2013,"48,41","24,37"
04/02/2013,"48,48","24,32"
05/02/2013,"47,93","24,13"
06/02/2013,"47,83","24,05"
07/02/2013,"47,88","24,28"
08/02/2013,"47,61","24,14"
13/02/2013,"47,88","24,36"
14/02/2013,"48,11","24,56"
15/02/2013,"47,88","24,34"
18/02/2013,"48,5","24,71"
19/02/2013,"48,02","24,56"
20/02/2013,"48,14","24,51"
21/02/2013,"47,95","24,28"
22/02/2013,"48,05","24,36"
25/02/2013,"47,77","24,16"
26/02/2013,"47,46","23,92"
27/02/2013,"47,71","24,18"
28/02/2013,"47,76","24,17"
01/03/2013,"47,74","24,09"
04/03/2013,"47,96","24,25"
05/03/2013,"47,94","24,38"
06/03/2013,"47,73","24,24"
07/03/2013,"47,42","24,18"
08/03/2013,"47,31","24,26"
11/03/2013,"47,69","24,36"
12/03/2013,"47,42","24,17"
13/03/2013,"45,44","23,04"
14/03/2013,"44,4","22,46"
15/03/2013,"43,57","21,97"
18/03/2013,"43,24","21,74"
19/03/2013,"42,96","21,62"
20/03/2013,"42,88","21,53"
21/03/2013,"42,69","21,27"
22/03/2013,"42,62","21,16"
25/03/2013,"42,77","21,25"
26/03/2013,"42,76","21,2"
27/03/2013,"43,2","21,51"
28/03/2013,"43,13","21,33"
01/04/2013,"43,09","21,33"
02/04/2013,"42,93","21,23"
03/04/2013,"42,94","21,22"
04/04/2013,"42,66","21,17"
05/04/2013,"42,52","21,39"
08/04/2013,"42,74","21,47"
09/04/2013,"42,56","21,44"
10/04/2013,"42,97","21,72"
11/04/2013,"43,07","21,79"
12/04/2013,"43,56","22,11"
15/04/2013,"44,14","22,12"
16/04/2013,"44,82","22,48"
17/04/2013,"45,14","22,57"
18/04/2013,"45,29","22,44"
19/04/2013,"45,26","22,52"
22/04/2013,"45,62","22,58"
23/04/2013,"45,71","22,6"
24/04/2013,"45,8","22,71"
25/04/2013,"45,55","22,68"
26/04/2013,"45,49","22,76"
29/04/2013,"45,29","22,58"
30/04/2013,"45,42","22,69"
02/05/2013,"45,07","22,41"
03/05/2013,"45,13","22,43"
06/05/2013,"45,49","22,58"
07/05/2013,"45,41","22,64"
08/05/2013,"45,41","22,65"
09/05/2013,"45,03","22,37"
10/05/2013,"45,03","22,21"
13/05/2013,"45,02","22,4"
14/05/2013,"44,69","22,17"
15/05/2013,"44,63","22,03"
16/05/2013,"44,45","21,9"
17/05/2013,"44,13","21,65"
20/05/2013,"43,94","21,55"
21/05/2013,"43,76","21,47"
22/05/2013,"43,74","21,33"
23/05/2013,"43,68","21,35"
24/05/2013,"43,83","21,38"
27/05/2013,"44,06","21,43"
28/05/2013,"44,19","21,32"
29/05/2013,"44,29","20,99"
31/05/2013,"44,51","20,73"
03/06/2013,"44,84","21,07"
04/06/2013,"44,41","20,78"
05/06/2013,"44,1","20,68"
06/06/2013,"44,23","20,84"
07/06/2013,"44,22","20,7"
10/06/2013,"44,1","20,53"
11/06/2013,"43,84","20,51"
12/06/2013,"43,87","20,39"
13/06/2013,"43,67","20,39"
14/06/2013,"43,42","20,25"
17/06/2013,"43,56","20,06"
18/06/2013,"43,73","20,09"
19/06/2013,"43,91","19,91"
20/06/2013,"44,12","19,53"
21/06/2013,"44,41","19,79"
24/06/2013,"44,57","20,01"
25/06/2013,"44,68","20,22"
26/06/2013,"44,8","20,46"
27/06/2013,"45,14","20,56"
28/06/2013,"45,03","20,19"
01/07/2013,"45,05","20,2"
02/07/2013,"45,19","20,1"
03/07/2013,"45,27","19,95"
04/07/2013,"45,29","20,04"
05/07/2013,"45,24",20
08/07/2013,"45,25","20,04"
10/07/2013,"45,29","19,95"
11/07/2013,"44,86","19,87"
12/07/2013,"44,89","19,8"
15/07/2013,"44,47","19,96"
16/07/2013,"44,29","19,63"
17/07/2013,"44,07","19,75"
18/07/2013,"43,94","19,72"
19/07/2013,"43,98","19,64"
22/07/2013,44,"19,68"
23/07/2013,"44,05","19,81"
24/07/2013,"43,8","19,47"
25/07/2013,"44,12","19,66"
26/07/2013,"43,94","19,49"
29/07/2013,"43,88","19,34"
30/07/2013,"43,6","19,12"
31/07/2013,"44,03","19,33"
01/08/2013,"44,25","19,21"
02/08/2013,"44,31","19,44"
05/08/2013,"44,47","19,33"
06/08/2013,"44,06","19,17"
07/08/2013,"43,87","18,99"
08/08/2013,"43,27","18,94"
09/08/2013,"42,81","18,84"
12/08/2013,"42,57","18,61"
13/08/2013,"42,6","18,45"
14/08/2013,"42,79","18,42"
15/08/2013,"42,87","18,3"
16/08/2013,"43,06",18
19/08/2013,"43,24","17,91"
20/08/2013,"43,3","18,09"
21/08/2013,"43,58","17,89"
22/08/2013,"43,64","17,9"
23/08/2013,"43,55","18,49"
26/08/2013,"43,7","18,3"
27/08/2013,"44,04","18,57"
28/08/2013,"44,05","18,79"
29/08/2013,"43,99","18,5"
30/08/2013,"43,99","18,46"
02/09/2013,"44,22","18,62"
03/09/2013,"44,42","18,82"
04/09/2013,"44,59","18,92"
05/09/2013,"44,48","19,15"
06/09/2013,"44,51","19,29"
09/09/2013,"44,68","19,62"
10/09/2013,"44,72","19,56"
11/09/2013,"44,78","19,7"
12/09/2013,"44,88","19,74"
13/09/2013,"44,84","19,66"
16/09/2013,"44,98","19,75"
17/09/2013,45,"19,92"
18/09/2013,"45,24","20,64"
19/09/2013,"45,57","20,7"
20/09/2013,"45,58","20,54"
23/09/2013,"46,01","20,92"
24/09/2013,"46,17","21,02"
25/09/2013,"46,53","20,9"
26/09/2013,"46,97","20,91"
27/09/2013,"46,93","20,77"
30/09/2013,"47,11","21,26"
01/10/2013,"47,49","21,36"
02/10/2013,"48,36",22
03/10/2013,"48,39","21,98"
04/10/2013,"48,76","22,05"
07/10/2013,"49,39","22,38"
08/10/2013,"49,53","22,45"
09/10/2013,"49,64","22,5"
10/10/2013,"49,93","22,91"
11/10/2013,"49,97","22,94"
14/10/2013,"50,31","23,13"
15/10/2013,"50,15","22,96"
16/10/2013,"50,64","23,27"
17/10/2013,"50,96","23,57"
18/10/2013,"51,76","23,81"
21/10/2013,"52,01","23,88"
22/10/2013,"52,28","24,05"
23/10/2013,"52,47","23,97"
24/10/2013,"52,54","23,84"
25/10/2013,"52,62","24,04"
28/10/2013,"52,7","24,15"
29/10/2013,"52,65","24,14"
30/10/2013,"52,84","24,05"
31/10/2013,"52,45","23,51"
01/11/2013,"52,26","23,19"
04/11/2013,"52,48","23,37"
05/11/2013,"52,1","22,73"
06/11/2013,"51,85","22,72"
07/11/2013,"51,62","22,38"
08/11/2013,"51,54","22,27"
11/11/2013,"51,66","22,13"
12/11/2013,"51,86","22,22"
13/11/2013,"52,17","22,35"
14/11/2013,"52,21","22,5"
18/11/2013,"52,18","23,01"
19/11/2013,"51,98","22,84"
21/11/2013,"51,74","22,43"
22/11/2013,"51,87","22,7"
25/11/2013,"51,75","22,66"
26/11/2013,"51,84","22,58"
27/11/2013,"52,17","22,5"
28/11/2013,52,"22,42"
29/11/2013,"51,63","22,1"
02/12/2013,"51,72","21,94"
03/12/2013,"51,78","21,79"
04/12/2013,"51,71","21,64"
05/12/2013,"51,47","21,78"
06/12/2013,"51,25","21,98"
09/12/2013,"51,02","21,99"
10/12/2013,"51,08","22,13"
11/12/2013,"51,09","21,82"
12/12/2013,"51,21","21,86"
13/12/2013,"50,8","21,76"
16/12/2013,"50,78","21,81"
17/12/2013,"51,07",22
18/12/2013,"50,41","21,52"
19/12/2013,"50,54","21,51"
20/12/2013,"50,58","21,24"
23/12/2013,"50,52","21,4"
26/12/2013,"50,92","21,58"
27/12/2013,"50,99","21,77"
30/12/2013,"51,23","21,74"
02/01/2014,"50,98","21,32"
03/01/2014,"51,27","21,58"
06/01/2014,"51,28","21,57"
07/01/2014,"51,01","21,48"
08/01/2014,"51,03","21,35"
09/01/2014,"50,93","21,25"
10/01/2014,"50,65","21,42"
13/01/2014,"50,63","21,5"
14/01/2014,"50,46","21,42"
15/01/2014,"50,21","21,31"
16/01/2014,"50,29","21,28"
17/01/2014,"49,67","21,15"
20/01/2014,"49,57","21,19"
21/01/2014,"49,62","21,01"
22/01/2014,"49,66","20,96"
23/01/2014,"49,72","20,72"
24/01/2014,"49,68","20,73"
27/01/2014,"49,77","20,55"
28/01/2014,"49,94","20,58"
29/01/2014,"50,18","20,6"
30/01/2014,"49,84","20,63"
31/01/2014,"49,95","20,66"
03/02/2014,"49,9","20,49"
04/02/2014,"49,83","20,66"
05/02/2014,"49,8","20,75"
06/02/2014,"49,94","20,96"
07/02/2014,"50,1","21,06"
10/02/2014,"50,16","20,84"
11/02/2014,"49,8","20,72"
12/02/2014,"50,07","20,66"
13/02/2014,"50,09","20,82"
14/02/2014,"49,56","20,79"
17/02/2014,"49,91","20,91"
18/02/2014,"50,22","20,99"
19/02/2014,"50,57","21,14"
20/02/2014,"50,4","21,23"
21/02/2014,"50,44","21,41"
24/02/2014,"50,93","21,73"
25/02/2014,"51,25","21,91"
26/02/2014,"51,45","21,85"
27/02/2014,"51,62","22,23"
28/02/2014,"51,49","21,99"
05/03/2014,"51,78","22,34"
06/03/2014,"51,79","22,34"
07/03/2014,"51,83","22,06"
10/03/2014,"51,99","22,1"
11/03/2014,"51,86","21,95"
12/03/2014,"51,74","21,92"
13/03/2014,"51,92","21,96"
14/03/2014,"51,78","22,02"
17/03/2014,"51,66","21,99"
18/03/2014,"51,89","22,17"
19/03/2014,"51,94","22,08"
20/03/2014,"51,96","22,3"
21/03/2014,"51,92","22,34"
24/03/2014,"52,04","22,42"
25/03/2014,"52,03","22,55"
26/03/2014,"51,54","22,31"
27/03/2014,"51,8","22,85"
28/03/2014,"51,95","22,97"
31/03/2014,"51,86","22,88"
01/04/2014,"51,76","22,84"
02/04/2014,"51,77","22,79"
03/04/2014,"52,08","22,81"
04/04/2014,"52,05","23,2"
07/04/2014,"51,9","23,41"
08/04/2014,"51,67","23,43"
09/04/2014,"51,64","23,49"
10/04/2014,"51,41","23,36"
11/04/2014,"51,28","23,1"
14/04/2014,"51,49","23,23"
15/04/2014,"51,31","22,94"
16/04/2014,"51,71","23,07"
17/04/2014,"51,77","23,11"
22/04/2014,"51,55","22,99"
23/04/2014,"51,79","23,3"
24/04/2014,"51,55","23,25"
25/04/2014,"52,05","23,21"
28/04/2014,"51,87","23,29"
29/04/2014,"51,78","23,19"
30/04/2014,"51,62","23,11"
02/05/2014,"51,54","23,2"
05/05/2014,"51,82","23,06"
06/05/2014,"51,95","23,33"
07/05/2014,"51,92","23,39"
08/05/2014,"51,76","23,41"
09/05/2014,"51,75","23,34"
12/05/2014,"51,73","23,31"
13/05/2014,"51,48","23,24"
14/05/2014,"51,28","23,23"
15/05/2014,"51,56","23,21"
16/05/2014,"51,6","23,32"
19/05/2014,"51,15","23,17"
20/05/2014,"51,37","23,16"
21/05/2014,"51,23","23,19"
22/05/2014,"51,37","23,18"
23/05/2014,"51,46","23,14"
26/05/2014,"51,73","23,26"
27/05/2014,"51,55",23
28/05/2014,"51,49","23,06"
29/05/2014,"50,67","22,78"
30/05/2014,"50,97","22,76"
02/06/2014,"51,18","22,52"
03/06/2014,"50,79","22,29"
04/06/2014,"50,29","22,02"
05/06/2014,"50,1","22,13"
06/06/2014,"50,17","22,32"
09/06/2014,"49,9","22,39"
10/06/2014,"49,86","22,39"
11/06/2014,"49,76","22,26"
13/06/2014,"49,58","22,24"
16/06/2014,"49,13","21,97"
17/06/2014,"49,3","21,85"
18/06/2014,"49,02","21,98"
20/06/2014,"49,24","22,07"
23/06/2014,"48,8",22
24/06/2014,"48,9","21,97"
25/06/2014,"48,45","21,96"
26/06/2014,"48,78","22,19"
27/06/2014,"49,01","22,3"
30/06/2014,"48,92","22,11"
01/07/2014,"48,42","21,96"
02/07/2014,"48,52","21,82"
03/07/2014,"48,64","21,97"
04/07/2014,"48,26","21,79"
07/07/2014,"47,99","21,57"
08/07/2014,"47,72","21,56"
10/07/2014,"47,97","21,6"
11/07/2014,"47,73","21,48"
14/07/2014,"47,21","21,33"
15/07/2014,"46,78","21,05"
16/07/2014,"46,44","20,9"
17/07/2014,"46,63","20,72"
18/07/2014,"46,68","20,93"
21/07/2014,"46,64","20,98"
22/07/2014,"46,33","20,96"
23/07/2014,"46,55","20,97"
24/07/2014,"46,5","20,94"
25/07/2014,"46,19","20,73"
28/07/2014,"46,29","20,82"
29/07/2014,"46,08","20,67"
30/07/2014,"45,92","20,43"
31/07/2014,"46,09","20,3"
01/08/2014,"46,03","20,36"
04/08/2014,"45,78","20,27"
05/08/2014,"45,8","20,04"
06/08/2014,"45,98","20,23"
07/08/2014,"45,55","19,83"
08/08/2014,"45,4","19,87"
11/08/2014,"45,52","20,02"
12/08/2014,"45,68","20,05"
13/08/2014,"45,39","19,89"
14/08/2014,"45,46","20,02"
15/08/2014,"45,63","20,15"
18/08/2014,"45,51","20,16"
19/08/2014,"45,3","20,12"
20/08/2014,"45,51","20,14"
21/08/2014,"45,57","20,11"
22/08/2014,"45,37","19,9"
25/08/2014,"45,54","19,92"
26/08/2014,"45,47","20,07"
27/08/2014,"45,38","20,14"
28/08/2014,"45,37","20,23"
29/08/2014,"45,11","20,12"
01/09/2014,"45,1","20,12"
02/09/2014,"45,24","20,16"
03/09/2014,"45,52","20,37"
04/09/2014,"45,13","20,11"
05/09/2014,"45,05","20,08"
08/09/2014,45,"19,86"
09/09/2014,"44,69","19,53"
10/09/2014,"44,71","19,53"
11/09/2014,"44,81","19,55"
12/09/2014,"44,4","18,99"
15/09/2014,"44,51",19
16/09/2014,"44,29","19,02"
17/09/2014,"44,47","18,88"
18/09/2014,"44,24","18,71"
19/09/2014,"44,43","18,68"
22/09/2014,"44,24","18,47"
23/09/2014,"44,23","18,37"
24/09/2014,"44,11","18,5"
25/09/2014,"44,47","18,3"
26/09/2014,"44,83","18,57"
29/09/2014,"45,47","18,55"
30/09/2014,"45,57","18,6"
01/10/2014,"45,46","18,3"
02/10/2014,"45,91","18,45"
03/10/2014,"46,07","18,63"
06/10/2014,"46,43","19,11"
07/10/2014,"46,53","19,34"
08/10/2014,"46,68","19,6"
09/10/2014,"46,74","19,57"
10/10/2014,"46,79","19,35"
13/10/2014,"46,99","19,67"
14/10/2014,"47,22","19,66"
15/10/2014,"47,4","19,44"
16/10/2014,"47,68","19,31"
17/10/2014,"47,8","19,62"
20/10/2014,"48,04","19,51"
21/10/2014,"48,45","19,59"
22/10/2014,"48,57","19,52"
23/10/2014,"48,69","19,41"
24/10/2014,"48,64","19,75"
27/10/2014,"48,73","19,29"
28/10/2014,"49,17","19,89"
29/10/2014,"49,19","19,96"
30/10/2014,"49,18","20,38"
31/10/2014,"49,09","19,86"
03/11/2014,"49,46","19,76"
04/11/2014,"49,51","19,73"
05/11/2014,"49,44","19,67"
06/11/2014,"49,97","19,59"
07/11/2014,"50,22","19,57"
10/11/2014,"50,64","19,82"
11/11/2014,"50,8","19,82"
12/11/2014,"50,86","19,87"
13/11/2014,"50,72","19,54"
14/11/2014,"50,71","19,55"
17/11/2014,"51,2","19,68"
18/11/2014,"51,62","19,94"
19/11/2014,"51,6",20
21/11/2014,"51,79","20,6"
24/11/2014,"51,86","20,34"
25/11/2014,"51,92","20,46"
26/11/2014,"51,99","20,75"
27/11/2014,"52,12","20,69"
28/11/2014,52,"20,26"
01/12/2014,"52,19","20,44"
02/12/2014,"51,97","20,19"
03/12/2014,"52,09","20,39"
04/12/2014,"52,24","20,2"
05/12/2014,"52,35","20,16"
08/12/2014,"52,21",20
09/12/2014,"52,2","20,12"
10/12/2014,"52,45","20,08"
11/12/2014,"52,31","19,73"
12/12/2014,"52,05","19,58"
15/12/2014,"52,06","19,38"
16/12/2014,"51,96","18,96"
17/12/2014,"52,04","19,26"
18/12/2014,"52,15","19,65"
19/12/2014,"52,11","19,62"
22/12/2014,"52,08","19,57"
23/12/2014,"52,02","19,22"
26/12/2014,"51,8","19,35"
29/12/2014,"51,94","19,21"
30/12/2014,"52,11","19,63"
02/01/2015,"52,05","19,33"
05/01/2015,"51,85","19,09"
06/01/2015,"51,53","19,1"
07/01/2015,"51,28","18,94"
08/01/2015,"51,05","19,13"
09/01/2015,"51,11","19,37"
12/01/2015,"51,02","19,12"
13/01/2015,"50,73","19,27"
14/01/2015,"51,03","19,48"
15/01/2015,"50,56","19,2"
16/01/2015,"50,76","19,37"
19/01/2015,"50,49","19,05"
20/01/2015,"50,56","19,33"
21/01/2015,"50,91","19,54"
22/01/2015,"51,15","19,86"
23/01/2015,"51,08","19,78"
26/01/2015,"51,17","19,78"
27/01/2015,"50,91","19,8"
28/01/2015,"50,87","19,75"
29/01/2015,"50,88","19,51"
30/01/2015,51,"18,99"
02/02/2015,"50,56","18,64"
03/02/2015,"50,66","18,81"
04/02/2015,"50,42","18,36"
05/02/2015,"50,14","18,28"
06/02/2015,"49,99","18,03"
09/02/2015,"50,01","17,99"
10/02/2015,"49,89","17,62"
11/02/2015,"49,92","17,39"
12/02/2015,"49,97","17,65"
13/02/2015,"50,18","17,7"
18/02/2015,"49,99","17,58"
19/02/2015,"50,16","17,51"
20/02/2015,50,"17,41"
23/02/2015,"50,26","17,49"
24/02/2015,"49,97","17,63"
25/02/2015,"50,02","17,43"
26/02/2015,"49,94","17,35"
27/02/2015,"49,92","17,48"
02/03/2015,"50,4","17,42"
03/03/2015,"50,54","17,31"
04/03/2015,"50,55","16,97"
05/03/2015,"50,31","16,72"
06/03/2015,"50,5","16,56"
09/03/2015,"50,83","16,28"
10/03/2015,"50,99","16,4"
11/03/2015,"51,25","16,4"
12/03/2015,"51,22","16,24"
13/03/2015,"51,23","15,72"
16/03/2015,"51,44","15,85"
17/03/2015,"51,05","15,73"
18/03/2015,"51,02","15,87"
19/03/2015,"51,17","15,53"
20/03/2015,"51,28","15,84"
23/03/2015,"51,06","16,2"
24/03/2015,"50,91","16,29"
25/03/2015,"50,97","15,94"
26/03/2015,"50,94","15,98"
27/03/2015,"51,17","15,81"
30/03/2015,"51,19","15,9"
31/03/2015,"51,32","16,04"
01/04/2015,"51,59","16,26"
02/04/2015,"51,7","16,53"
06/04/2015,"51,8","16,57"
07/04/2015,"52,02","16,66"
08/04/2015,"51,56","16,88"
09/04/2015,"51,5","16,79"
10/04/2015,"51,57","16,71"
13/04/2015,"51,4","16,47"
14/04/2015,"51,44","16,8"
15/04/2015,"51,57","16,96"
16/04/2015,"51,41","17,08"
17/04/2015,"51,19","16,82"
20/04/2015,"51,52","17,04"
22/04/2015,"51,55","17,12"
23/04/2015,"51,66","17,35"
24/04/2015,"51,73","17,49"
27/04/2015,"51,56","17,66"
28/04/2015,"51,73","17,6"
29/04/2015,"51,54","17,45"
30/04/2015,"51,44","17,09"
04/05/2015,"51,54","16,7"
05/05/2015,"51,46","16,75"
06/05/2015,"51,47","16,91"
07/05/2015,"51,26","16,95"
08/05/2015,"51,13","17,14"
11/05/2015,"51,4","16,86"
12/05/2015,"51,46","17,02"
13/05/2015,"51,34","16,89"
14/05/2015,"51,47","17,18"
15/05/2015,"51,58","17,22"
18/05/2015,"51,38","17,02"
19/05/2015,"51,7","17,01"
20/05/2015,"51,65","17,19"
21/05/2015,"51,38","16,9"
22/05/2015,"51,08","16,54"
25/05/2015,"51,05","16,47"
26/05/2015,"50,75","16,1"
27/05/2015,"50,46","16,04"
28/05/2015,"50,29","15,91"
29/05/2015,"50,05","15,71"
01/06/2015,"50,01","15,75"
02/06/2015,"50,07","15,98"
03/06/2015,"50,21","16,03"
05/06/2015,"50,43","16,01"
08/06/2015,"50,68","16,29"
09/06/2015,"50,74","16,38"
10/06/2015,"50,48","16,2"
11/06/2015,"50,24","16,18"
12/06/2015,"49,9","16,02"
15/06/2015,"49,6","15,85"
16/06/2015,"49,22","15,92"
17/06/2015,"48,9","15,98"
18/06/2015,"48,15","15,76"
19/06/2015,"47,92","15,45"
22/06/2015,"47,78","15,51"
23/06/2015,"47,71","15,48"
24/06/2015,"47,55","15,36"
25/06/2015,"47,52","15,23"
26/06/2015,"47,67","15,24"
29/06/2015,"47,59","15,28"
30/06/2015,"47,34","15,23"
01/07/2015,"47,15",15
02/07/2015,"47,28","15,26"
03/07/2015,"47,54","15,16"
06/07/2015,"47,55","15,1"
07/07/2015,"47,84","15,03"
08/07/2015,"47,84","14,82"
10/07/2015,"48,13","15,2"
13/07/2015,"48,49","15,48"
14/07/2015,"48,52","15,46"
15/07/2015,"48,48","15,47"
16/07/2015,"48,42","15,36"
17/07/2015,"48,46","15,18"
20/07/2015,"48,51","15,17"
21/07/2015,"48,36","15,27"
22/07/2015,"47,9","14,84"
23/07/2015,"47,69","14,49"
24/07/2015,"47,61","14,22"
27/07/2015,"47,49","14,13"
28/07/2015,"47,45","14,08"
29/07/2015,"47,2","14,17"
30/07/2015,"47,37","14,01"
31/07/2015,"47,35","13,86"
03/08/2015,"47,13","13,66"
04/08/2015,"47,03","13,59"
05/08/2015,"47,12","13,51"
06/08/2015,"46,77","13,23"
07/08/2015,"46,67","13,3"
10/08/2015,"46,49","13,48"
11/08/2015,"46,26","13,22"
12/08/2015,"46,55","13,4"
13/08/2015,"46,78","13,34"
14/08/2015,"46,95","13,47"
17/08/2015,"46,9","13,46"
18/08/2015,"46,85","13,51"
19/08/2015,"46,91","13,48"
20/08/2015,"47,11","13,65"
21/08/2015,"46,99","13,45"
24/08/2015,"47,06","13,22"
25/08/2015,"46,85","13,04"
26/08/2015,"46,99","13,04"
27/08/2015,"47,22","13,25"
28/08/2015,"47,25","13,19"
31/08/2015,"47,12","12,97"
01/09/2015,"47,4","12,84"
02/09/2015,"47,74","12,72"
03/09/2015,"48,1","12,81"
04/09/2015,"48,41","12,57"
08/09/2015,"48,83","12,79"
09/09/2015,"49,45","13,02"
10/09/2015,"49,94","12,93"
11/09/2015,"50,42",13
14/09/2015,"50,65","13,26"
15/09/2015,"50,75","13,16"
16/09/2015,"51,09","13,33"
17/09/2015,"51,39","13,31"
18/09/2015,"51,85","13,13"
21/09/2015,"52,28","13,15"
22/09/2015,"52,46","12,95"
23/09/2015,"52,81","12,77"
24/09/2015,"52,91","13,08"
25/09/2015,"53,28","13,43"
28/09/2015,"53,8","13,19"
29/09/2015,"54,37","13,38"
30/09/2015,"54,42","13,69"
01/10/2015,"55,82","13,99"
02/10/2015,"56,21","14,26"
05/10/2015,"57,14","14,64"
06/10/2015,"58,43","15,2"
07/10/2015,"59,81","15,43"
08/10/2015,"60,75","15,94"
09/10/2015,"61,42","16,37"
13/10/2015,"62,57","16,16"
14/10/2015,"63,89","16,73"
15/10/2015,"64,49","16,97"
16/10/2015,"65,33","17,01"
19/10/2015,"65,44","16,83"
20/10/2015,"67,06","17,17"
21/10/2015,"68,05","17,25"
22/10/2015,"68,36","17,41"
23/10/2015,"69,58","17,91"
26/10/2015,"70,84","18,11"
27/10/2015,"71,24","18,28"
28/10/2015,"72,13","18,39"
29/10/2015,"72,57","18,81"
30/10/2015,"73,46","19,01"
03/11/2015,"73,74","19,59"
04/11/2015,"73,93","19,45"
05/11/2015,"74,53","19,72"
06/11/2015,"74,92","19,82"
09/11/2015,"75,02","19,74"
10/11/2015,"75,54","19,92"
11/11/2015,"75,97","20,15"
12/11/2015,"75,99","20,2"
13/11/2015,"76,57","19,99"
16/11/2015,"76,98","20,18"
17/11/2015,"77,15","20,19"
18/11/2015,"77,03","20,39"
19/11/2015,"77,38","20,68"
23/11/2015,"77,52","20,77"
24/11/2015,"77,67","21,01"
25/11/2015,"77,87","20,76"
26/11/2015,"77,91","20,78"
27/11/2015,"78,31","20,57"
30/11/2015,"78,41","20,18"
01/12/2015,"78,49","20,32"
02/12/2015,"78,5","20,42"
03/12/2015,"78,67","20,98"
04/12/2015,"79,18","21,22"
07/12/2015,"79,52","21,12"
08/12/2015,"79,61","20,89"
09/12/2015,"79,74","21,3"
10/12/2015,"79,85","20,98"
11/12/2015,"80,19","20,74"
14/12/2015,"80,75","20,76"
15/12/2015,"81,04","20,88"
16/12/2015,"81,38","20,75"
17/12/2015,"81,33","20,9"
18/12/2015,"81,69","20,7"
21/12/2015,"81,58","20,32"
22/12/2015,"81,64","20,45"
23/12/2015,"81,77","20,69"
28/12/2015,"81,94","21,19"
29/12/2015,"82,27","21,2"
30/12/2015,"82,16","20,75"
04/01/2016,"82,64","20,42"
05/01/2016,"83,07","20,81"
06/01/2016,"82,76","20,6"
07/01/2016,"82,95","20,51"
08/01/2016,"82,92","20,56"
11/01/2016,"83,49","20,62"
12/01/2016,"84,03","20,8"
13/01/2016,"84,43","21,1"
14/01/2016,"83,99","21,03"
15/01/2016,"84,48","20,86"
18/01/2016,"84,58","20,98"
