INDICADOR DO CAFÉ ROBUSTA CEPEA/ESALQ,,
,,
Fonte: Cepea,,
Data,À vista R$,À vista US$
12/08/2011,"217,53","134,86"
15/08/2011,"217,98","137,09"
16/08/2011,"217,69","136,91"
17/08/2011,"220,41","139,24"
18/08/2011,"223,02","139,22"
19/08/2011,"221,22","138,35"
22/08/2011,"227,91","142,18"
23/08/2011,"229,48","143,43"
24/08/2011,"228,97","142,22"
25/08/2011,"228,07","141,66"
26/08/2011,"228,23","142,2"
29/08/2011,"229,41","144,1"
30/08/2011,"229,77","144,69"
31/08/2011,"230,31","144,48"
01/09/2011,"228,13","141,7"
02/09/2011,"230,1","140,65"
05/09/2011,"227,9","138,12"
06/09/2011,"229,17","137,8"
08/09/2011,"226,6","136,76"
09/09/2011,"227,27","135,2"
12/09/2011,"229,64","133,9"
13/09/2011,"232,46","135,71"
14/09/2011,"234,01","136,05"
15/09/2011,"232,91","136,36"
16/09/2011,"234,39","135,49"
19/09/2011,"234,21","132,02"
20/09/2011,"234,54","130,74"
21/09/2011,"237,26","128,67"
22/09/2011,"234,32","122,87"
23/09/2011,"234,87","127,51"
26/09/2011,"234,07","127,7"
27/09/2011,"236,51","130,74"
28/09/2011,"239,18","130,91"
29/09/2011,"238,26","128,65"
30/09/2011,"237,22","126,18"
03/10/2011,"237,85","125,85"
04/10/2011,"238,26","126,13"
05/10/2011,"239,67","130,54"
06/10/2011,"242,94","135,95"
07/10/2011,"237,96","134,75"
10/10/2011,"240,26","135,74"
11/10/2011,"242,16","137,75"
13/10/2011,"241,26","137,78"
14/10/2011,"240,43","138,82"
17/10/2011,"241,76","137,05"
18/10/2011,"243,3","138,16"
19/10/2011,"245,25","138,25"
20/10/2011,"245,34","136,83"
21/10/2011,"244,67","137,46"
24/10/2011,"245,5","140,05"
25/10/2011,"248,57","140,91"
26/10/2011,"249,29","141,56"
27/10/2011,"252,06","147,92"
28/10/2011,"252,02","150,01"
31/10/2011,"254,5","150,23"
01/11/2011,"252,89","146,18"
03/11/2011,"255,54","146,78"
04/11/2011,"256,05","147,24"
07/11/2011,"258,57","147,67"
08/11/2011,"261,32","150,01"
09/11/2011,"261,74","148,29"
10/11/2011,"263,9","149,86"
11/11/2011,"264,82","151,85"
14/11/2011,"267,02","151,28"
16/11/2011,"268,31","151,42"
17/11/2011,"272,72","153,22"
18/11/2011,"273,47","153,38"
21/11/2011,"273,91","151,66"
22/11/2011,"275,18","152,37"
23/11/2011,"275,31","147,78"
24/11/2011,"275,08","145,7"
25/11/2011,"279,55","148,3"
28/11/2011,"279,56","150,63"
29/11/2011,"280,22","151,8"
30/11/2011,"290,71","160,7"
01/12/2011,"289,37","160,59"
02/12/2011,"292,52","163,24"
05/12/2011,"297,7","166,5"
06/12/2011,"300,32","167,31"
07/12/2011,"300,15","167,59"
08/12/2011,"303,92","167,35"
09/12/2011,"301,61","167,01"
12/12/2011,"298,32","161,78"
13/12/2011,300,"161,81"
14/12/2011,"299,7","159,92"
15/12/2011,"294,7","158,36"
16/12/2011,"298,98","161,09"
19/12/2011,"294,58","157,7"
20/12/2011,"297,37","161,35"
21/12/2011,295,"158,95"
22/12/2011,"295,79","159,71"
23/12/2011,"293,7","157,99"
26/12/2011,"292,7","157,45"
27/12/2011,"298,27","160,27"
28/12/2011,"298,95","159,52"
29/12/2011,"298,84","159,89"
02/01/2012,"297,56","159,12"
03/01/2012,296,"161,75"
04/01/2012,"298,1","162,98"
05/01/2012,"296,27","161,19"
06/01/2012,"297,48","160,45"
09/01/2012,"298,7","162,51"
10/01/2012,"297,9","165,23"
11/01/2012,300,"166,57"
12/01/2012,"300,62","168,41"
13/01/2012,"298,82","166,66"
16/01/2012,"300,26","168,21"
17/01/2012,"300,01","168,83"
18/01/2012,"301,61","170,88"
19/01/2012,"300,7","170,18"
20/01/2012,"302,4","171,92"
23/01/2012,"300,42","171,77"
24/01/2012,"299,21","170,49"
25/01/2012,"297,71","169,15"
26/01/2012,"292,9","168,14"
27/01/2012,"284,52","163,33"
30/01/2012,"283,39","162,03"
31/01/2012,"278,73","159,73"
01/02/2012,"264,74","152,76"
02/02/2012,"262,84","152,64"
03/02/2012,"264,9","154,28"
06/02/2012,"263,74","152,72"
07/02/2012,"268,19","155,56"
08/02/2012,"267,01","155,24"
09/02/2012,"269,12","156,65"
10/02/2012,"269,16","156,03"
13/02/2012,"268,74","156,61"
14/02/2012,"271,65","157,94"
15/02/2012,"274,31","159,12"
16/02/2012,"275,4","160,02"
17/02/2012,"275,73","160,96"
22/02/2012,"273,98","160,6"
23/02/2012,"274,03","160,16"
24/02/2012,"274,91","161,14"
27/02/2012,"273,91","160,37"
28/02/2012,"274,82","161,47"
29/02/2012,"275,06","160,29"
01/03/2012,"275,82","161,11"
02/03/2012,"276,96","159,81"
05/03/2012,276,"158,99"
06/03/2012,"276,13","156,89"
07/03/2012,"273,13","154,57"
08/03/2012,"269,73","152,39"
09/03/2012,"269,37","150,99"
12/03/2012,"263,99","146,25"
13/03/2012,"260,04","144,47"
14/03/2012,"254,02","140,42"
15/03/2012,"249,21","138,14"
16/03/2012,"249,16","138,27"
19/03/2012,"246,3","136,53"
20/03/2012,"244,34","134,18"
21/03/2012,"245,67","135,06"
22/03/2012,"245,06","134,35"
23/03/2012,"243,26","134,4"
26/03/2012,"239,92","132,19"
27/03/2012,"239,76","132,25"
28/03/2012,"240,16","131,38"
29/03/2012,"238,61","130,67"
30/03/2012,"239,76","131,23"
02/04/2012,"244,39","133,33"
03/04/2012,"242,21","132,21"
04/04/2012,"243,98","133,54"
05/04/2012,"245,9","134,67"
09/04/2012,"245,03","134,63"
10/04/2012,"246,25","134,49"
11/04/2012,"248,45","135,47"
12/04/2012,"249,42","136,52"
13/04/2012,"248,45","135,18"
16/04/2012,"249,25","135,39"
17/04/2012,"248,75","134,17"
18/04/2012,"250,75","133,59"
19/04/2012,"247,98","131,48"
20/04/2012,"250,45","133,72"
23/04/2012,"251,45","133,68"
24/04/2012,"253,74","134,76"
25/04/2012,"253,97","134,87"
26/04/2012,"250,9","133,1"
27/04/2012,"252,38","133,82"
30/04/2012,"249,5","130,9"
02/05/2012,"250,85","130,58"
03/05/2012,"249,85","130,47"
04/05/2012,"250,75","130,6"
07/05/2012,"249,57","129,92"
08/05/2012,"250,55","129,35"
09/05/2012,"250,38","127,61"
10/05/2012,"252,53","129,7"
11/05/2012,"251,42","128,8"
14/05/2012,"251,64","126,64"
15/05/2012,"250,21","125,1"
16/05/2012,"253,19","126,53"
17/05/2012,"252,55","126,34"
18/05/2012,"254,65","126,06"
21/05/2012,"255,86","125,3"
22/05/2012,"255,76","122,9"
23/05/2012,"257,69","126,13"
24/05/2012,"258,85","127,14"
25/05/2012,"261,64","130,95"
28/05/2012,"259,94","131,15"
29/05/2012,"259,34","130,52"
30/05/2012,"254,22","126,04"
31/05/2012,"250,98","124,43"
01/06/2012,"244,78","119,64"
04/06/2012,"245,77","119,83"
05/06/2012,"247,55","122,43"
06/06/2012,"250,5","123,46"
08/06/2012,"244,77","120,88"
11/06/2012,"246,5","120,24"
12/06/2012,"248,68","120,54"
13/06/2012,"253,18","122,19"
14/06/2012,"252,17","122,59"
15/06/2012,"255,01","124,95"
18/06/2012,"253,05","122,9"
19/06/2012,"253,02","124,64"
20/06/2012,"254,84","125,23"
21/06/2012,"254,84","124,13"
22/06/2012,"254,56","123,28"
25/06/2012,"253,92","122,9"
26/06/2012,"257,53","124,17"
27/06/2012,"258,43","124,07"
28/06/2012,"258,13","123,92"
29/06/2012,"261,66","130,18"
02/07/2012,"261,9","131,67"
03/07/2012,"262,51","130,28"
04/07/2012,"265,42","130,69"
05/07/2012,"265,75","131,11"
06/07/2012,"265,59","130,77"
09/07/2012,"266,03","130,98"
10/07/2012,"266,88","130,82"
11/07/2012,"268,5","131,88"
12/07/2012,"270,05","132,51"
13/07/2012,"268,5","131,81"
16/07/2012,"270,21","132,71"
17/07/2012,"274,25","135,3"
18/07/2012,"276,28","136,5"
19/07/2012,"282,01","139,89"
20/07/2012,"283,74","140,12"
23/07/2012,"284,99","139,77"
24/07/2012,"283,91","138,76"
25/07/2012,"284,74","139,85"
26/07/2012,"285,45","141,1"
27/07/2012,"288,23","142,41"
30/07/2012,"289,37","141,85"
31/07/2012,"290,01","141,67"
01/08/2012,"292,23","143,04"
02/08/2012,"287,34","140,16"
03/08/2012,"284,74","140,4"
06/08/2012,"283,38","139,73"
07/08/2012,"284,74","140,4"
08/08/2012,"279,24","138,1"
09/08/2012,"278,65","138,15"
10/08/2012,"275,95","136,88"
13/08/2012,"275,5","136,25"
14/08/2012,"269,48","132,95"
15/08/2012,"268,45","132,76"
16/08/2012,"267,59","132,54"
17/08/2012,"267,76","132,88"
20/08/2012,"271,21","134,39"
21/08/2012,"273,15","135,42"
22/08/2012,"272,92","135,11"
23/08/2012,"272,35","134,56"
24/08/2012,"272,08","134,43"
27/08/2012,"272,83","134,27"
28/08/2012,"276,75","135,46"
29/08/2012,"278,89","136,11"
30/08/2012,"280,2","136,95"
31/08/2012,"281,74","138,79"
03/09/2012,"285,54","140,52"
04/09/2012,"283,49","138,9"
05/09/2012,"283,83","139,2"
06/09/2012,"284,19","139,99"
10/09/2012,"285,74","141,11"
11/09/2012,"287,01","142,15"
12/09/2012,"287,55","141,79"
13/09/2012,"290,51","143,75"
14/09/2012,"289,36","143,75"
17/09/2012,"291,28","143,56"
18/09/2012,"290,62","143,73"
19/09/2012,"290,43","143,49"
20/09/2012,"285,6","141,17"
21/09/2012,"288,28","142,43"
24/09/2012,"286,28","141,3"
25/09/2012,"288,29","142,09"
26/09/2012,"288,24","141,64"
27/09/2012,"287,86","141,81"
28/09/2012,"288,74","142,31"
01/10/2012,"289,96","143,05"
02/10/2012,"289,11","142,63"
03/10/2012,"290,01","143,43"
04/10/2012,"289,04","143,16"
05/10/2012,"284,64","140,22"
08/10/2012,"285,13","140,53"
09/10/2012,"284,63","139,8"
10/10/2012,"284,92","139,67"
11/10/2012,"283,44","139,01"
15/10/2012,"283,97","139,61"
16/10/2012,"283,96","139,47"
17/10/2012,"284,41","140,03"
18/10/2012,"283,58","139,83"
19/10/2012,"283,29","139,69"
22/10/2012,"284,64","140,63"
23/10/2012,"283,16","139,69"
24/10/2012,"282,9","139,56"
25/10/2012,"278,75","137,59"
26/10/2012,"279,05","137,67"
29/10/2012,"276,83","136,17"
30/10/2012,"275,53","135,66"
31/10/2012,"274,33","135,14"
01/11/2012,"277,08","136,36"
05/11/2012,"274,08","134,68"
06/11/2012,"270,98","133,22"
07/11/2012,"270,85","133,1"
08/11/2012,"270,75","132,59"
09/11/2012,"270,75","132,2"
12/11/2012,"269,95","131,56"
13/11/2012,"269,21","129,8"
14/11/2012,"267,36","129,35"
16/11/2012,"266,9","128,32"
19/11/2012,"267,26","128,55"
20/11/2012,"267,3","128,2"
21/11/2012,"266,66","127,34"
22/11/2012,"266,94","127,3"
23/11/2012,"262,54","126,04"
26/11/2012,"257,32","123,59"
27/11/2012,"257,14","123,57"
28/11/2012,"257,27","123,21"
29/11/2012,"256,34","122,18"
30/11/2012,"256,11","120,41"
03/12/2012,"257,21","121,38"
04/12/2012,"257,41","121,59"
05/12/2012,"258,66","123,23"
06/12/2012,"258,02","124,11"
07/12/2012,"258,55","123,88"
10/12/2012,"257,37","123,85"
11/12/2012,"255,21","122,7"
12/12/2012,"257,27","124,04"
13/12/2012,"256,77","123,33"
14/12/2012,"254,27","121,78"
17/12/2012,"256,41","122,33"
18/12/2012,"255,61","122,36"
19/12/2012,"255,6","123,42"
20/12/2012,"256,07","124,18"
21/12/2012,"254,27","122,66"
26/12/2012,"256,43","124,78"
27/12/2012,"257,6","126,03"
28/12/2012,"256,27","125,31"
02/01/2013,"257,37","125,85"
03/01/2013,"259,1","127,26"
04/01/2013,"259,56","127,36"
07/01/2013,"258,46","127,26"
08/01/2013,"257,47","126,21"
09/01/2013,"261,22","128,17"
10/01/2013,"261,26","128,7"
11/01/2013,"262,87","129,11"
14/01/2013,"266,56","131,18"
15/01/2013,"266,96","131,12"
16/01/2013,"268,91","131,56"
17/01/2013,"271,37","132,83"
18/01/2013,"272,38","133,19"
21/01/2013,"274,24","134,3"
22/01/2013,"272,74","133,44"
23/01/2013,"275,56","135,21"
24/01/2013,"272,15",134
25/01/2013,"272,05","134,01"
28/01/2013,"273,94","136,83"
29/01/2013,"273,6","137,76"
30/01/2013,"272,2","136,78"
31/01/2013,"268,75","135,25"
01/02/2013,"267,55","134,65"
04/02/2013,"266,25","133,59"
05/02/2013,"268,96","135,43"
06/02/2013,"267,58","134,53"
07/02/2013,268,"135,9"
08/02/2013,"268,75","136,28"
13/02/2013,"264,75","134,66"
14/02/2013,"268,74","137,18"
15/02/2013,"268,08","136,29"
18/02/2013,"266,25","135,63"
19/02/2013,"268,08","137,12"
20/02/2013,"263,75","134,29"
21/02/2013,"261,31","132,31"
22/02/2013,"260,91","132,31"
25/02/2013,"262,11","132,58"
26/02/2013,"260,5","131,3"
27/02/2013,"260,07","131,82"
28/02/2013,"258,03","130,58"
01/03/2013,"251,92","127,1"
04/03/2013,"249,58","126,18"
05/03/2013,"249,66","126,99"
06/03/2013,"251,16","127,56"
07/03/2013,"250,85","127,92"
08/03/2013,"252,87","129,68"
11/03/2013,"254,03","129,74"
12/03/2013,"253,85","129,38"
13/03/2013,"254,45","129,03"
14/03/2013,"254,54","128,75"
15/03/2013,"255,58","128,88"
18/03/2013,"254,84","128,12"
19/03/2013,"254,13","127,9"
20/03/2013,"253,69","127,35"
21/03/2013,"255,54","127,32"
22/03/2013,"254,84","126,53"
25/03/2013,"254,88","126,62"
26/03/2013,"254,59","126,22"
27/03/2013,"251,13","125,06"
28/03/2013,"251,76","124,51"
01/04/2013,"250,56","124,04"
02/04/2013,"249,04","123,16"
03/04/2013,"250,86","123,94"
04/04/2013,"250,58","124,36"
05/04/2013,"250,76","126,14"
08/04/2013,"249,58","125,42"
09/04/2013,"249,58","125,73"
10/04/2013,"249,76","126,27"
11/04/2013,"250,49","126,7"
12/04/2013,"248,68","126,23"
15/04/2013,"249,95","125,29"
16/04/2013,"251,35","126,05"
17/04/2013,"251,58","125,79"
18/04/2013,"251,18","124,47"
19/04/2013,"252,96","125,85"
22/04/2013,"252,06","124,78"
23/04/2013,"250,54","123,85"
24/04/2013,"250,4","124,14"
25/04/2013,"249,47","124,24"
26/04/2013,"248,99","124,56"
29/04/2013,"249,01","124,45"
30/04/2013,"249,66","124,71"
02/05/2013,"249,06","123,85"
03/05/2013,"247,6","123,12"
06/05/2013,"249,1","123,62"
07/05/2013,"251,39","125,32"
08/05/2013,"250,86","125,12"
09/05/2013,"250,68","124,53"
10/05/2013,"250,18","123,42"
13/05/2013,"251,85","125,3"
14/05/2013,"251,21","124,61"
15/05/2013,"252,54","124,65"
16/05/2013,"253,2","124,73"
17/05/2013,"251,39","123,35"
20/05/2013,"252,15","123,67"
21/05/2013,"252,76","124,02"
22/05/2013,"252,16","122,95"
23/05/2013,"251,86","122,56"
24/05/2013,"250,89","122,33"
27/05/2013,"250,71","121,94"
28/05/2013,"251,16","121,16"
29/05/2013,"249,13","118,07"
31/05/2013,"248,66","115,82"
03/06/2013,"248,49","116,77"
04/06/2013,"249,66","116,83"
05/06/2013,"248,86","116,73"
06/06/2013,"249,22","117,44"
07/06/2013,"248,1","116,15"
10/06/2013,"249,87","116,33"
11/06/2013,"248,26","116,17"
12/06/2013,"245,27","113,97"
13/06/2013,"243,97","113,9"
14/06/2013,"243,66","114,13"
17/06/2013,"243,6","112,16"
18/06/2013,"242,6","111,44"
19/06/2013,"242,23","109,86"
20/06/2013,"242,77","107,47"
21/06/2013,"243,14","108,35"
24/06/2013,"243,02","109,12"
25/06/2013,"242,7","109,08"
26/06/2013,"242,77","110,35"
27/06/2013,"241,44","110,65"
28/06/2013,"242,1","109,15"
01/07/2013,"241,77","108,42"
02/07/2013,"241,66","107,45"
03/07/2013,"243,05","107,12"
04/07/2013,"242,9","107,48"
05/07/2013,"243,38","107,6"
08/07/2013,"244,17","108,13"
09/07/2013,"242,1","106,93"
10/07/2013,"244,85","107,86"
11/07/2013,"243,6","107,89"
12/07/2013,"245,32","108,26"
15/07/2013,"245,49","108,87"
16/07/2013,"248,66","111,21"
17/07/2013,"252,06","112,98"
18/07/2013,"256,12","114,95"
19/07/2013,"256,3","114,47"
22/07/2013,"255,75","114,38"
23/07/2013,"255,6","114,93"
24/07/2013,"252,6","112,27"
25/07/2013,"253,3","112,88"
26/07/2013,"254,15","112,86"
29/07/2013,"254,27","112,06"
30/07/2013,"254,4","111,53"
31/07/2013,"253,4","111,24"
01/08/2013,"254,21","110,38"
02/08/2013,"254,35","111,61"
05/08/2013,"254,03","110,45"
06/08/2013,"253,42","110,23"
07/08/2013,"252,99","109,52"
08/08/2013,"253,98","111,2"
09/08/2013,"254,66","112,09"
12/08/2013,"254,45","111,26"
13/08/2013,"253,68","109,87"
14/08/2013,"254,39","109,51"
15/08/2013,"254,26","108,52"
16/08/2013,"253,85","106,12"
19/08/2013,"256,59","106,29"
20/08/2013,"256,75","107,25"
21/08/2013,"255,25","104,78"
22/08/2013,"258,25","105,93"
23/08/2013,"251,25","106,64"
26/08/2013,"250,92","105,08"
27/08/2013,"250,64","105,71"
28/08/2013,"249,94","106,63"
29/08/2013,"247,03","103,88"
30/08/2013,"245,98","103,22"
02/09/2013,"245,03","103,17"
03/09/2013,"247,63","104,93"
04/09/2013,"246,13","104,47"
05/09/2013,"244,56","105,37"
06/09/2013,"240,54","104,27"
09/09/2013,"240,58","105,66"
10/09/2013,"238,32","104,25"
11/09/2013,"238,02","104,71"
12/09/2013,"236,1","103,87"
13/09/2013,"237,28","104,02"
16/09/2013,"237,37","104,25"
17/09/2013,"234,87","103,97"
18/09/2013,"234,48","106,97"
19/09/2013,"233,86","106,2"
20/09/2013,"231,86","104,49"
23/09/2013,"231,77","105,35"
24/09/2013,"231,61","105,42"
25/09/2013,232,"104,18"
26/09/2013,"230,39","102,58"
27/09/2013,"225,08","99,64"
30/09/2013,"223,6","100,9"
01/10/2013,"221,89","99,82"
02/10/2013,"221,42","100,74"
03/10/2013,"218,97","99,49"
04/10/2013,"216,7","98,01"
07/10/2013,"219,02","99,24"
08/10/2013,"218,51","99,05"
09/10/2013,"216,99","98,36"
10/10/2013,"216,43","99,33"
11/10/2013,"214,29","98,39"
14/10/2013,"212,38","97,64"
15/10/2013,"209,59","95,97"
16/10/2013,"209,46","96,26"
17/10/2013,"204,62","94,64"
18/10/2013,"201,18","92,54"
21/10/2013,"198,89","91,32"
22/10/2013,"193,45","88,98"
23/10/2013,"193,81","88,54"
24/10/2013,"193,81","87,94"
25/10/2013,"193,36","88,33"
28/10/2013,"186,73","85,58"
29/10/2013,"184,52","84,6"
30/10/2013,"187,63","85,4"
31/10/2013,"186,63","83,66"
01/11/2013,"189,59","84,11"
04/11/2013,"188,66",84
05/11/2013,"189,48","82,67"
06/11/2013,"188,99","82,82"
07/11/2013,"190,27","82,51"
08/11/2013,"193,67","83,66"
11/11/2013,"193,51","82,87"
12/11/2013,"193,81","83,04"
13/11/2013,"194,81","83,47"
14/11/2013,"195,89","84,44"
18/11/2013,"197,04","86,88"
19/11/2013,"201,01","88,32"
20/11/2013,"202,03","88,69"
21/11/2013,"204,43","88,61"
22/11/2013,"205,3","89,85"
25/11/2013,"205,4","89,93"
26/11/2013,"206,31","89,86"
27/11/2013,"209,92","90,56"
28/11/2013,"211,89","91,37"
29/11/2013,"214,54","91,84"
02/12/2013,"215,51","91,39"
03/12/2013,"219,8","92,47"
04/12/2013,"224,33","93,9"
05/12/2013,"228,06","96,51"
06/12/2013,"228,28","97,89"
09/12/2013,"229,18","98,78"
10/12/2013,"229,45","99,41"
11/12/2013,"227,89","97,31"
12/12/2013,"225,79","96,37"
13/12/2013,"228,28","97,77"
16/12/2013,"229,34","98,47"
17/12/2013,"226,33","97,51"
18/12/2013,"219,79","93,81"
19/12/2013,"217,79","92,68"
20/12/2013,"218,49","91,77"
23/12/2013,"217,13","91,96"
26/12/2013,"216,51","91,74"
27/12/2013,"219,93","93,91"
30/12/2013,"217,29","92,23"
02/01/2014,"214,8","89,84"
03/01/2014,"221,07","93,04"
06/01/2014,"219,46","92,32"
07/01/2014,"224,6","94,57"
08/01/2014,"225,03","94,16"
09/01/2014,"225,48","94,07"
10/01/2014,"227,23","96,08"
13/01/2014,"228,34","96,96"
14/01/2014,"228,7","97,07"
15/01/2014,"228,06","96,8"
16/01/2014,"229,79","97,24"
17/01/2014,"229,14","97,55"
20/01/2014,"229,36","98,06"
21/01/2014,"228,79","96,86"
22/01/2014,"228,52","96,46"
23/01/2014,"226,89","94,54"
24/01/2014,"226,4","94,45"
27/01/2014,"226,51","93,52"
28/01/2014,"226,89","93,49"
29/01/2014,"228,55","93,82"
30/01/2014,"231,87","95,97"
31/01/2014,"234,48","96,97"
03/02/2014,"237,51","97,54"
04/02/2014,"241,87","100,28"
05/02/2014,"239,78","99,91"
06/02/2014,"240,15","100,78"
07/02/2014,"236,29","99,32"
10/02/2014,"233,29","96,92"
11/02/2014,"236,06","98,24"
12/02/2014,"236,7","97,69"
13/02/2014,"235,59","97,92"
14/02/2014,"234,89","98,53"
17/02/2014,"235,89","98,82"
18/02/2014,"239,78","100,2"
19/02/2014,"243,78","101,91"
20/02/2014,"248,58","104,71"
21/02/2014,"249,48","105,89"
24/02/2014,"254,9","108,74"
25/02/2014,"253,9","108,55"
26/02/2014,"256,27","108,87"
27/02/2014,"257,34","110,83"
28/02/2014,"257,6","109,99"
05/03/2014,"257,87","111,25"
06/03/2014,"262,09","113,07"
07/03/2014,"263,03","111,98"
10/03/2014,"267,01","113,52"
11/03/2014,"274,75","116,27"
12/03/2014,278,"117,8"
13/03/2014,"276,75","117,02"
14/03/2014,"277,55","118,06"
17/03/2014,"274,25","116,75"
18/03/2014,"271,64","116,04"
19/03/2014,"260,76","110,87"
20/03/2014,"254,37","109,17"
21/03/2014,"250,78","107,91"
24/03/2014,"252,77","108,91"
25/03/2014,"253,49","109,88"
26/03/2014,"255,4","110,56"
27/03/2014,"257,47","113,57"
28/03/2014,"256,66","113,46"
31/03/2014,"257,07","113,4"
01/04/2014,"252,44","111,4"
02/04/2014,"247,95","109,13"
03/04/2014,"249,52","109,54"
04/04/2014,"256,66","114,38"
07/04/2014,"257,43","116,12"
08/04/2014,"261,01","118,37"
09/04/2014,"259,77","118,18"
10/04/2014,"258,1","117,27"
11/04/2014,"260,1","117,16"
14/04/2014,"257,2","116,01"
15/04/2014,"253,33","113,24"
16/04/2014,"249,78","111,46"
17/04/2014,"254,07","113,43"
22/04/2014,"260,32","116,11"
23/04/2014,"264,26","118,88"
24/04/2014,"261,11","117,78"
25/04/2014,"261,34","116,57"
28/04/2014,"257,15","115,47"
29/04/2014,"256,82","115,53"
30/04/2014,"257,05","115,06"
02/05/2014,258,"116,16"
05/05/2014,"256,17",114
06/05/2014,"254,16","114,13"
07/05/2014,"257,57","116,02"
08/05/2014,"253,61","114,7"
09/05/2014,"249,12","112,37"
12/05/2014,"249,03","112,23"
13/05/2014,"248,23","112,07"
14/05/2014,"249,84","113,2"
15/05/2014,"249,33","112,21"
16/05/2014,"247,24","111,72"
19/05/2014,"244,15","110,58"
20/05/2014,"244,83","110,38"
21/05/2014,"242,92","109,97"
22/05/2014,"239,11","107,9"
23/05/2014,"239,24","107,57"
26/05/2014,"239,1","107,51"
27/05/2014,"238,44","106,4"
28/05/2014,"234,74","105,12"
29/05/2014,"234,33","105,36"
30/05/2014,"233,02","104,03"
02/06/2014,"233,84","102,88"
03/06/2014,"232,49","102,02"
04/06/2014,"232,24","101,68"
05/06/2014,"232,41","102,66"
06/06/2014,"234,3","104,23"
09/06/2014,"229,47","102,95"
10/06/2014,"228,85","102,76"
11/06/2014,"232,74","104,09"
12/06/2014,"230,18","103,08"
13/06/2014,"235,44","105,58"
16/06/2014,"235,38","105,27"
17/06/2014,"234,54","103,96"
18/06/2014,"236,04","105,85"
20/06/2014,"237,24","106,34"
23/06/2014,"238,99","107,75"
24/06/2014,"239,13","107,43"
25/06/2014,"239,73","108,67"
26/06/2014,"240,43","109,39"
27/06/2014,"242,24","110,21"
30/06/2014,"237,14","107,21"
01/07/2014,"237,94","107,91"
02/07/2014,"238,82","107,38"
04/07/2014,"241,61","109,08"
07/07/2014,"238,87","107,36"
08/07/2014,"242,72","109,63"
09/07/2014,"241,43","108,9"
10/07/2014,"240,83","108,43"
11/07/2014,"238,06","107,14"
14/07/2014,"237,53","107,33"
15/07/2014,"240,48","108,23"
16/07/2014,"238,06","107,14"
17/07/2014,"240,06","106,69"
18/07/2014,"241,59","108,33"
21/07/2014,"241,56","108,66"
22/07/2014,"242,88","109,85"
23/07/2014,"243,1","109,51"
24/07/2014,"245,98","110,8"
25/07/2014,"246,3","110,55"
28/07/2014,"246,83","111,03"
29/07/2014,"246,76","110,65"
30/07/2014,"250,87","111,6"
31/07/2014,"251,9","110,97"
01/08/2014,"255,61","113,05"
04/08/2014,"250,14","110,73"
05/08/2014,"249,07",109
06/08/2014,"248,88","109,49"
07/08/2014,"246,86","107,47"
08/08/2014,"245,08","107,26"
11/08/2014,"246,9","108,58"
12/08/2014,"245,99","107,94"
13/08/2014,"249,28","109,24"
14/08/2014,"246,1","108,37"
15/08/2014,"246,21","108,75"
18/08/2014,"244,38","108,23"
19/08/2014,"241,32","107,2"
20/08/2014,"243,97","107,95"
21/08/2014,"246,46","108,77"
22/08/2014,"250,71","109,96"
25/08/2014,"248,8","108,84"
26/08/2014,"250,53","110,56"
27/08/2014,"252,63","112,13"
28/08/2014,"254,56","113,49"
29/08/2014,"253,25","112,96"
01/09/2014,"256,06","114,21"
02/09/2014,"257,24","114,63"
03/09/2014,"254,35","113,8"
04/09/2014,"253,48","112,96"
05/09/2014,"251,25","112,01"
08/09/2014,"248,79","109,79"
09/09/2014,"253,83","110,94"
10/09/2014,"249,5","108,95"
11/09/2014,"244,8","106,81"
12/09/2014,"245,55","105,02"
15/09/2014,"246,37","105,2"
16/09/2014,"251,41","107,95"
17/09/2014,"251,26","106,69"
18/09/2014,"250,81","106,05"
19/09/2014,"247,41","104,04"
22/09/2014,"247,28","103,25"
23/09/2014,"249,46","103,6"
24/09/2014,"250,07","104,85"
25/09/2014,"248,07","102,09"
26/09/2014,"250,85","103,91"
29/09/2014,"250,94","102,38"
30/09/2014,"253,46","103,45"
01/10/2014,"259,43","104,44"
02/10/2014,262,"105,31"
03/10/2014,"260,44","105,31"
06/10/2014,"266,01","109,52"
07/10/2014,"265,62","110,4"
08/10/2014,"265,36","111,45"
09/10/2014,"263,82","110,48"
10/10/2014,"268,38","110,99"
13/10/2014,"268,3","112,31"
14/10/2014,"266,72","111,04"
15/10/2014,"267,32","109,65"
16/10/2014,"266,86","108,08"
17/10/2014,"269,94","110,81"
20/10/2014,"258,33","104,93"
21/10/2014,"263,12","106,35"
22/10/2014,"264,52","106,32"
23/10/2014,"261,39","104,18"
24/10/2014,"260,92","105,94"
27/10/2014,"263,42","104,28"
28/10/2014,"263,42","106,56"
29/10/2014,265,"107,5"
30/10/2014,"264,72","109,71"
31/10/2014,"262,72","106,28"
03/11/2014,"266,05","106,29"
04/11/2014,268,"106,82"
05/11/2014,"269,82","107,37"
06/11/2014,"270,26","105,98"
07/11/2014,"272,57","106,22"
10/11/2014,"271,55","106,28"
11/11/2014,"275,21","107,38"
12/11/2014,"273,63","106,88"
13/11/2014,"277,63","106,94"
14/11/2014,"279,71","107,83"
17/11/2014,"280,87","107,94"
18/11/2014,"279,56","107,98"
19/11/2014,"281,25","109,01"
20/11/2014,"281,79","109,56"
21/11/2014,"282,7","112,45"
