Data,ValorReal,ValorDolar
01/11/2022,"126,19","24,5"
03/11/2022,"127,34","24,8"
04/11/2022,"126,86","25,19"
07/11/2022,"126,81","24,92"
08/11/2022,"128,05","24,75"
09/11/2022,"129,62","25,11"
10/11/2022,"131,58","24,8"
11/11/2022,"133,27","25,12"
14/11/2022,"133,27","25,12"
16/11/2022,"136,78","25,71"
17/11/2022,"136,38","24,95"
18/11/2022,"137,02","25,62"
21/11/2022,"136,41","25,61"
22/11/2022,"135,69","25,44"
23/11/2022,"135,69","25,16"
24/11/2022,"135,71","25,53"
25/11/2022,"133,96","25,04"
28/11/2022,"133,96","25,04"
29/11/2022,"133,96","25,04"
30/11/2022,"136,12","25,71"
01/12/2022,"134,19","25,83"
02/12/2022,"134,44","25,87"
05/12/2022,"134,5","25,64"
06/12/2022,"135,09","25,78"
07/12/2022,"135,09","25,78"
08/12/2022,"137,35","26,37"
09/12/2022,"137,16","26,18"
12/12/2022,"135,9","25,61"
13/12/2022,"135,84","25,79"
14/12/2022,"139,23","26,07"
15/12/2022,"138,6","26,06"
16/12/2022,"138,6","26,06"
19/12/2022,"138,6","26,06"
20/12/2022,"139,68","26,64"
21/12/2022,"138,44","26,61"
22/12/2022,"141,82","27,34"
23/12/2022,"141,82","27,34"
26/12/2022,"140,44","27,07"
27/12/2022,"140,44","27,07"
28/12/2022,"140,44","27,07"
29/12/2022,"140,44","27,07"
02/01/2023,"140,44","27,07"
03/01/2023,"140,44","27,07"
04/01/2023,"137,16","25,19"
05/01/2023,"137,16","25,19"
06/01/2023,"133,75","25,3"
09/01/2023,"136,1","25,7"
10/01/2023,"134,22","25,62"
11/01/2023,"134,33","25,82"
12/01/2023,"134,33","25,82"
13/01/2023,"133,48","26,1"
16/01/2023,"133,18","26,05"
17/01/2023,"133,18","26,05"
18/01/2023,"133,63","26,25"
19/01/2023,"134,72","25,84"
20/01/2023,"134,45","25,86"
23/01/2023,"134,71","25,94"
24/01/2023,"133,47","25,82"
25/01/2023,"133,68","26,19"
26/01/2023,"134,21","26,34"
27/01/2023,"134,93","26,58"
30/01/2023,"136,05","26,7"
31/01/2023,"136,73","26,81"
01/02/2023,"129,93","25,62"
02/02/2023,"129,93","25,62"
03/02/2023,"135,5","26,55"
06/02/2023,"134,69","26,02"
07/02/2023,"134,21","25,96"
08/02/2023,"137,64","26,45"
09/02/2023,"132,3","25,29"
10/02/2023,"136,75","26,03"
13/02/2023,"136,93","26,42"
14/02/2023,"135,94","26,39"
15/02/2023,"138,08","26,43"
16/02/2023,"138,08","26,43"
17/02/2023,"138,55","26,64"
22/02/2023,"137,66","26,61"
23/02/2023,"138,96","27,07"
24/02/2023,"132,09","25,5"
27/02/2023,"136,05","26,18"
28/02/2023,"139,51","26,79"
01/03/2023,"134,2","25,77"
02/03/2023,"137,56","26,41"
03/03/2023,"140,96","27,09"
06/03/2023,"137,14","26,39"
07/03/2023,"137,83","26,56"
08/03/2023,"137,24","26,71"
09/03/2023,"131,62","25,63"
10/03/2023,"139,11","26,84"
13/03/2023,"133,28","25,44"
14/03/2023,"137,05","26,17"
15/03/2023,"137,16","25,89"
16/03/2023,"141,07","26,67"
17/03/2023,"139,1","26,41"
20/03/2023,"136,89","26,09"
21/03/2023,"137,43","26,2"
22/03/2023,"139,23","26,44"
23/03/2023,"139,23","26,44"
24/03/2023,"140,46","26,54"
27/03/2023,"140,46","26,54"
28/03/2023,"134,3","25,96"
29/03/2023,"136,73","26,55"
30/03/2023,"137,65","26,86"
31/03/2023,"138,56","27,27"
03/04/2023,"141,58","27,96"
04/04/2023,"138,71","27,33"
05/04/2023,"140,12","27,77"
06/04/2023,"139,76","27,57"
10/04/2023,"139,76","27,57"
11/04/2023,"138,63","27,66"
12/04/2023,"143,4","28,97"
13/04/2023,"143,91","29,31"
14/04/2023,"142,71","28,86"
17/04/2023,"143,44","29,02"
18/04/2023,"143,44","29,02"
19/04/2023,"146,8","29,09"
20/04/2023,"146,8","29,09"
24/04/2023,"146,8","29,09"
25/04/2023,"148,65","29,37"
26/04/2023,"151,43","29,94"
27/04/2023,"159,5","31,81"
28/04/2023,"156,1","31,22"
02/05/2023,"150,93","29,99"
03/05/2023,"150,18","29,9"
04/05/2023,"152,74","30,48"
05/05/2023,"155,3","31,25"
08/05/2023,"154,51","31,09"
09/05/2023,"154,09","30,81"
10/05/2023,"153,78","31,04"
11/05/2023,"152,01","30,59"
12/05/2023,"149,57","30,38"
15/05/2023,"149,92","30,53"
16/05/2023,"151,37","30,82"
17/05/2023,"148,82","30,06"
18/05/2023,"147,27","29,66"
19/05/2023,"151,05","30,3"
22/05/2023,"153,39","30,87"
23/05/2023,"150,38","30,27"
24/05/2023,"150,05","30,33"
25/05/2023,"150,89","30,18"
26/05/2023,"151,29","30,19"
29/05/2023,"149,44","29,92"
30/05/2023,"146,91","29,04"
31/05/2023,"149,34","29,31"
01/06/2023,"152,61","30,31"
02/06/2023,"148,16","29,9"
05/06/2023,"147,42","29,94"
06/06/2023,"146,6","29,74"
07/06/2023,"146,05","29,73"
09/06/2023,"147,43","30,13"
12/06/2023,"147,57","30,22"
